Variables are:
month
day
year
eu01
eu03
eu06

01  04  78       6.89       7.25       7.53
01  11  78       7.05       7.26       7.58
01  18  78       7.21       7.43       7.73
01  25  78       7.04       7.30       7.63
02  01  78       7.05       7.36       7.69
02  08  78       6.91       7.20       7.59
02  15  78       6.86       7.23       7.55
02  22  78       6.94       7.33       7.70
03  01  78       6.98       7.34       7.71
03  08  78       6.99       7.30       7.63
03  15  78       6.98       7.20       7.53
03  22  78       7.73       7.26       8.21
03  29  78       9.30       7.39       9.58
04  05  78       7.14       7.40       7.73
04  12  78       7.08       7.35       7.76
04  19  78       6.98       7.26       7.64
04  26  78       7.18       7.43       7.79
05  03  78       7.41       7.63       7.94
05  10  78       7.46       7.73       8.01
05  17  78       7.55       7.84       8.18
05  24  78       7.60       7.86       8.29
05  31  78       7.89       8.02       8.42
06  07  78       7.71       8.00       8.48
06  14  78       7.78       8.09       8.56
06  21  78       8.05       8.48       8.91
06  28  78       8.14       8.65       9.05
07  05  78       8.01       8.63       9.09
07  12  78       8.10       8.46       8.96
07  19  78       8.16       8.58       9.08
07  26  78       8.13       8.50       9.04
08  02  78       8.13       8.41       8.86
08  09  78       8.04       8.28       8.68
08  16  78       8.04       8.33       8.56
08  23  78       8.25       8.66       8.96
08  30  78       8.54       8.61       8.99
09  06  78       8.61       8.88       9.18
09  13  78       8.63       8.85       9.13
09  20  78       8.81       9.09       9.35
09  27  78       9.01       9.41       9.59
10  04  78       9.10       9.58       9.78
10  11  78       9.23       9.74       9.91
10  18  78       9.24       9.91      10.13
10  25  78       9.56      10.31      10.74
11  01  78       9.81      11.08      11.65
11  08  78      10.40      11.44      11.75
11  15  78      10.41      11.70      11.94
11  22  78      10.29      11.28      11.66
11  29  78      10.94      11.66      11.93
12  06  78      10.94      11.56      11.88
12  13  78      10.68      11.33      11.71
12  20  78      10.90      11.60      12.00
12  27  78      11.48      11.95      12.48
01  03  79      11.14      11.88      12.42
01  10  79      10.83      11.46      12.10
01  17  79      10.61      11.21      11.90
01  24  79      10.48      11.05      11.68
01  31  79      10.31      10.65      11.08
02  07  79      10.36      10.63      10.88
02  14  79      10.51      10.90      11.13
02  21  79      10.50      10.80      11.08
02  28  79      10.39      10.84      11.15
03  07  79      10.35      10.61      10.96
03  14  79      10.30      10.64      10.90
03  21  79      10.49      10.74      11.00
03  28  79      10.44      10.63      10.81
04  04  79      10.33      10.54      10.69
04  11  79      10.43      10.53      10.68
04  18  79      10.67      10.81      11.00
04  25  79      10.43      10.49      10.65
05  02  79      10.41      10.71      10.94
05  09  79      10.51      10.88      11.11
05  16  79      10.51      10.80      11.03
05  23  79      10.38      10.63      10.80
05  30  79      10.61      10.68      10.70
06  06  79      10.36      10.53      10.65
06  13  79      10.34      10.40      10.33
06  20  79      10.48      10.49      10.51
06  27  79      10.61      10.68      10.63
07  04  79      10.40      10.73      10.55
07  11  79      10.61      10.64      10.63
07  18  79      10.61      10.73      10.71
07  25  79      10.88      11.04      11.04
08  01  79      11.03      11.13      11.11
08  08  79      10.88      11.00      11.01
08  15  79      11.05      11.25      11.25
08  22  79      11.35      11.63      11.54
08  29  79      12.15      12.10      12.15
09  05  79      11.68      12.19      12.19
09  12  79      12.14      12.61      12.61
09  19  79      12.23      12.83      12.84
09  26  79      12.18      12.64      12.69
10  03  79      12.45      12.79      12.83
10  10  79      13.76      13.86      13.81
10  17  79      14.44      14.71      14.70
10  24  79      14.74      15.14      15.03
10  31  79      15.25      15.65      15.38
11  07  79      15.13      15.68      15.28
11  14  79      14.58      15.43      15.03
11  21  79      14.33      15.16      14.96
11  28  79      13.40      14.21      14.14
12  05  79      13.95      14.18      13.96
12  12  79      14.08      14.09      13.73
12  19  79      14.80      14.79      14.56
12  26  79      14.27      14.65      14.46
01  02  80      14.19      14.58      14.56
01  09  80      14.59      14.56      14.44
01  16  80      14.14      14.18      14.08
01  23  80      14.05      14.20      14.18
01  30  80      14.44      14.41      14.45
02  06  80      13.94      14.29      14.33
02  13  80      13.93      14.46      14.54
02  20  80      14.98      15.26      15.33
02  27  80      15.81      16.46      16.48
03  05  80      16.19      17.16      17.14
03  12  80      17.86      18.58      18.45
03  19  80      18.60      18.98      19.00
03  26  80      17.90      18.99      18.90
04  02  80      19.04      19.60      19.39
04  09  80      18.98      19.45      19.06
04  16  80      18.54      18.54      17.85
04  23  80      17.44      17.10      16.06
04  30  80      15.41      15.33      14.51
05  07  80      12.88      12.96      12.64
05  14  80      10.49      11.16      11.26
05  21  80      10.26      11.09      11.14
05  28  80       9.09       9.78       9.86
06  04  80      10.05      10.08      10.15
06  11  80       9.33       9.45       9.44
06  18  80       8.88       8.99       9.05
06  25  80       9.13       9.25       9.30
07  02  80       9.30       9.61       9.78
07  09  80       9.06       9.23       9.34
07  16  80       9.16       9.43       9.68
07  23  80       8.89       9.16       9.40
07  30  80       9.29       9.30       9.54
08  06  80       9.83      10.09      10.25
08  13  80       9.70      10.33      10.74
08  20  80       9.83      10.64      11.24
08  27  80      10.43      11.54      11.91
09  03  80      10.98      11.90      12.24
09  10  80      10.74      11.48      11.88
09  17  80      11.06      11.86      12.29
09  24  80      11.43      12.04      12.56
10  01  80      12.71      13.25      13.45
10  08  80      12.94      13.03      13.05
10  15  80      13.05      13.00      12.96
10  22  80      13.14      13.38      13.35
10  29  80      14.34      14.31      14.16
11  05  80      14.89      15.41      15.31
11  12  80      15.85      16.39      15.84
11  19  80      15.54      15.85      15.54
11  26  80      16.78      16.98      16.39
12  03  80      18.80      18.16      16.96
12  10  80      20.25      19.46      17.91
12  17  80      22.54      21.36      19.31
12  24  80      21.77      19.29      17.40
12  31  80      19.33      17.79      16.69
01  07  81      18.75      17.06      15.61
01  14  81      19.80      18.06      16.69
01  21  81      19.69      18.60      17.23
01  28  81      19.64      18.56      17.31
02  04  81      17.56      17.23      16.59
02  11  81      17.20      17.16      16.86
02  18  81      17.95      18.11      18.10
02  25  81      15.91      16.59      16.55
03  04  81      16.19      16.74      16.79
03  11  81      16.14      16.31      16.30
03  18  81      14.65      14.94      14.94
03  25  81      13.84      14.31      14.38
04  01  81      14.56      14.78      14.81
04  08  81      14.95      14.96      14.93
04  15  81      16.10      16.16      16.14
04  22  81      16.68      16.44      16.44
04  29  81      16.19      16.38      16.38
05  06  81      18.48      18.39      18.24
05  13  81      19.39      19.56      18.88
05  20  81      18.94      19.08      18.28
05  27  81      19.16      19.16      18.09
06  03  81      18.06      17.98      16.91
06  10  81      18.69      18.04      17.08
06  17  81      18.06      17.35      16.56
06  24  81      18.59      18.00      17.20
07  01  81      18.40      18.01      17.45
07  08  81      18.86      18.19      17.79
07  15  81      18.83      18.30      17.85
07  22  81      18.80      18.66      18.34
07  29  81      19.49      18.91      18.75
08  05  81      19.06      18.84      18.90
08  12  81      18.80      18.78      18.74
08  19  81      18.66      18.73      18.76
08  26  81      18.68      18.84      18.75
09  02  81      17.81      18.55      18.64
09  09  81      17.75      18.48      18.63
09  16  81      17.04      17.81      17.96
09  23  81      16.05      17.09      17.30
09  30  81      16.40      17.61      17.89
10  07  81      16.00      17.03      17.33
10  14  81      15.15      15.96      16.14
10  21  81      15.53      16.16      16.43
10  28  81      15.58      16.35      16.66
11  04  81      14.89      15.49      15.76
11  11  81      14.05      14.25      14.40
11  18  81      12.98      13.09      13.35
11  25  81      12.05      12.35      12.78
12  02  81      11.86      12.16      12.81
12  09  81      12.21      12.48      12.99
12  16  81      13.08      13.38      14.06
12  23  81      13.23      13.65      14.65
12  30  81      13.54      13.98      14.85
01  06  82      13.11      13.55      14.50
01  13  82      13.28      13.85      14.58
01  20  82      13.48      14.23      15.01
01  27  82      14.43      15.10      15.60
02  03  82      14.84      15.24      15.50
02  10  82      15.71      15.86      15.88
02  17  82      16.36      16.53      16.53
02  24  82      15.09      15.30      15.39
03  03  82      14.50      14.84      14.96
03  10  82      14.34      14.41      14.44
03  17  82      14.98      14.99      14.99
03  24  82      14.88      14.95      14.98
03  31  82      15.15      15.31      15.41
04  07  82      15.25      15.28      15.31
04  14  82      15.26      15.43      15.49
04  21  82      15.25      15.25      15.25
04  28  82      14.85      14.85      14.85
05  05  82      15.10      14.91      14.86
05  12  82      14.73      14.43      14.33
05  19  82      14.89      14.58      14.55
05  26  82      14.50      14.44      14.50
06  02  82      14.38      14.42      14.45
06  09  82      14.48      14.75      14.86
06  16  82      14.60      15.05      15.24
06  23  82      15.36      16.09      16.24
06  30  82      15.66      16.28      16.45
07  07  82      15.39      15.78      16.05
07  14  82      14.50      15.00      15.25
07  21  82      13.33      14.10      14.58
07  28  82      12.06      13.08      14.00
08  04  82      11.80      12.68      13.54
08  11  82      11.66      12.69      13.59
08  18  82      10.80      11.58      12.53
08  25  82       9.76      10.36      11.33
09  01  82      10.50      11.26      12.23
09  08  82      11.04      11.53      12.49
09  15  82      11.26      11.94      12.88
09  22  82      11.26      11.93      12.80
09  29  82      11.18      11.61      12.26
10  06  82      11.23      11.59      12.01
10  13  82      10.19      10.55      10.73
10  20  82       9.74      10.03      10.19
10  27  82       9.69       9.95      10.16
11  03  82       9.59       9.81      10.03
11  10  82       9.55       9.73       9.84
